,Tempo,N_ensaio,Unidade,runinEst,runinOg
0,1.5833423585,0,a2,0,0
1,1.60000899127778,0,a2,0,0
2,1.61667562405556,0,a2,0,0
3,1.63334232544444,0,a2,0,0
4,1.65000946794444,0,a2,0,0
5,1.66667596933333,0,a2,0,0
6,1.68334279516667,0,a2,0,0
7,1.70000973877778,0,a2,0,0
8,1.71667650933333,0,a2,0,0
9,1.73334345822222,0,a2,0,0
10,1.75001011544444,0,a2,0,0
11,1.76667673738889,0,a2,0,0
12,1.78334342988889,0,a2,0,0
13,1.80001052961111,0,a2,0,0
14,1.81667706377778,0,a2,0,0
15,1.83334375238889,0,a2,0,0
16,1.85001050877778,0,a2,0,0
17,1.86667708238889,0,a2,0,0
18,1.88334372655556,0,a2,0,0
19,1.90001055072222,0,a2,0,0
20,1.91667705683333,0,a2,0,0
21,1.93334372461111,0,a2,0,0
22,1.95001050266667,0,a2,0,0
23,1.96667716405556,0,a2,0,0
24,1.98334415933333,0,a2,0,0
25,2.00001070822222,0,a2,0,0
26,2.01667736572222,0,a2,0,0
27,2.03334404127778,0,a2,0,0
28,2.0500110885,0,a2,0,0
29,2.06667763544444,0,a2,0,0
30,2.08334432794444,0,a2,0,0
31,2.10001137961111,0,a2,0,0
32,2.11667837988889,0,a2,0,0
33,2.13334478266667,0,a2,0,0
34,2.15001149683333,0,a2,0,0
35,2.16667819655556,0,a2,0,0
36,2.18334500794444,0,a2,0,0
37,2.20001163877778,0,a2,0,0
38,2.21667843238889,0,a2,0,0
39,2.23334512183333,0,a2,0,0
40,2.25001204905556,0,a2,0,0
41,2.26667868683333,0,a2,0,0
42,2.28334563794444,0,a2,0,0
43,2.30001247072222,0,a2,0,0
44,2.31667900655556,0,a2,0,0
45,2.333345671,0,a2,0,0
46,2.35001238016667,0,a2,0,0
47,2.36667915461111,0,a2,0,0
48,2.38334607711111,0,a2,0,0
49,2.40001289988889,0,a2,0,0
50,2.41667957377778,0,a2,0,0
51,2.43334625266667,0,a2,0,0
52,2.45001324766667,0,a2,0,0
53,2.46668020711111,0,a2,0,0
54,2.48334679266667,0,a2,0,0
55,2.50001347822222,0,a2,0,0
56,2.51668024433333,0,a2,0,0
57,2.53334709044444,0,a2,0,0
58,2.55001371238889,0,a2,0,0
59,2.56668049683333,0,a2,0,0
60,2.58334705683333,0,a2,0,0
61,2.600013791,0,a2,0,0
62,2.61668045516667,0,a2,0,0
63,2.63334741794444,0,a2,0,0
64,2.65001411683333,0,a2,0,0
65,2.66668109433333,0,a2,0,0
66,2.68334761627778,0,a2,0,0
67,2.70001456905556,0,a2,0,0
68,2.716681211,0,a2,0,0
69,2.73334817711111,0,a2,0,0
70,2.75001486211111,0,a2,0,0
71,2.76668180655556,0,a2,0,0
72,2.78334887877778,0,a2,0,0
73,2.800015676,0,a2,0,0
74,2.81668226488889,0,a2,0,0
75,2.83334938711111,0,a2,0,0
76,2.85001597322222,0,a2,0,0
77,2.86668278988889,0,a2,0,0
78,2.88334929822222,0,a2,0,0
79,2.90001623155556,0,a2,0,0
80,2.91668326766667,0,a2,0,0
81,2.93335015933333,0,a2,0,0
82,2.95001682044444,0,a2,0,0
83,2.96668394822222,0,a2,0,0
84,2.98335049544444,0,a2,0,0
85,3.00001733711111,0,a2,0,0
86,3.016684001,0,a2,0,0
87,3.03335068433333,0,a2,0,0
88,3.050017501,0,a2,0,0
89,3.066684376,0,a2,0,0
90,3.08335094266667,0,a2,0,0
91,3.10001773433333,0,a2,0,0
92,3.116684251,0,a2,0,0
93,3.13335141488889,0,a2,0,0
94,3.15001797322222,0,a2,0,0
95,3.166684676,0,a2,0,0
96,3.18335120377778,0,a2,0,0
97,3.20001822322222,0,a2,0,0
98,3.21668483155556,0,a2,0,0
99,3.23335154266667,0,a2,0,0
100,3.25001845377778,0,a2,0,0
101,3.26668512044444,0,a2,0,0
102,3.28335180655556,0,a2,0,0
103,3.30001888711111,0,a2,0,0
104,3.31668555655556,0,a2,0,0
105,3.33335204544444,0,a2,0,0
106,3.35001870933333,0,a2,0,0
107,3.36668539822222,0,a2,0,0
108,3.38335222044444,0,a2,0,0
109,3.40001899822222,0,a2,0,0
110,3.41668591211111,0,a2,0,0
111,3.43335263711111,0,a2,0,0
112,3.45001928988889,0,a2,0,0
113,3.466686376,0,a2,0,0
114,3.48335323433333,0,a2,0,0
115,3.50001995933333,0,a2,0,0
116,3.51668649266667,0,a2,0,0
117,3.533353201,0,a2,0,0
118,3.55002023988889,0,a2,0,0
119,3.56668694266667,0,a2,0,0
120,3.58335358988889,0,a2,0,0
121,3.60002023433333,0,a2,0,0
122,3.61668677322222,0,a2,0,0
123,3.63335362322222,0,a2,0,0
124,3.65002043433333,0,a2,0,0
125,3.66668704266667,0,a2,0,0
126,3.68335383433333,0,a2,0,0
127,3.70002041211111,0,a2,0,0
128,3.71668748155556,0,a2,0,0
129,3.73335442322222,0,a2,0,0
130,3.75002115377778,0,a2,0,0
131,3.76668779822222,0,a2,0,0
132,3.78335468711111,0,a2,0,0
133,3.80002166211111,0,a2,0,0
134,3.81668830933333,0,a2,0,0
135,3.83335478711111,0,a2,0,0
136,3.85002192322222,0,a2,0,0
137,3.86668859266667,0,a2,0,0
138,3.88335527322222,0,a2,0,0
139,3.90002207322222,0,a2,0,0
140,3.91668916488889,0,a2,0,0
141,3.93335597044444,0,a2,0,0
142,3.95002290377778,0,a2,0,0
143,3.966689701,0,a2,0,0
144,3.98335672322222,0,a2,0,0
145,4.00002314266667,0,a2,0,0
146,4.01668997322222,0,a2,0,0
147,4.03335652322222,0,a2,0,0
148,4.05002329822222,0,a2,0,0
149,4.06669013155556,0,a2,0,0
150,4.08335714822222,0,a2,0,0
151,4.10002400377778,0,a2,0,0
152,4.116691076,0,a2,0,0
153,4.13335765655556,0,a2,0,0
154,4.15002473711111,0,a2,0,0
155,4.16669158155556,0,a2,0,0
156,4.183358301,0,a2,0,0
157,4.20002513988889,0,a2,0,0
158,4.21669210377778,0,a2,0,0
159,4.23335913433333,0,a2,0,0
160,4.25002597877778,0,a2,0,0
161,4.26669262044445,0,a2,0,0
162,4.28335928433333,0,a2,0,0
163,4.30002609544445,0,a2,0,0
164,4.31669309544445,0,a2,0,0
165,4.33335950655556,0,a2,0,0
166,4.35002618433333,0,a2,0,0
167,4.36669288433333,0,a2,0,0
168,4.38335998988889,0,a2,0,0
169,4.400026701,0,a2,0,0
170,4.41669333433333,0,a2,0,0
171,4.43335985655556,0,a2,0,0
172,4.450026676,0,a2,0,0
173,4.46669348433333,0,a2,0,0
174,4.48336011766667,0,a2,0,0
175,4.50002686766667,0,a2,0,0
176,4.51669341766667,0,a2,0,0
177,4.533360526,0,a2,0,0
178,4.550027151,0,a2,0,0
179,4.56669401211111,0,a2,0,0
180,4.58336082044444,0,a2,0,0
181,4.60002777322222,0,a2,0,0
182,4.616694601,0,a2,0,0
183,4.63336139266667,0,a2,0,0
184,4.65002793988889,0,a2,0,0
185,4.66669487044445,0,a2,0,0
186,4.68336159266667,0,a2,0,0
187,4.70002850933333,0,a2,0,0
188,4.71669509822222,0,a2,0,0
189,4.73336220377778,0,a2,0,0
190,4.75002868433333,0,a2,0,0
191,4.76669568988889,0,a2,0,0
192,4.78336249822222,0,a2,0,0
193,4.80002944544445,0,a2,0,0
194,4.81669593711111,0,a2,0,0
195,4.83336276211111,0,a2,0,0
196,4.85002937322222,0,a2,0,0
197,4.866696651,0,a2,0,0
198,4.88336384822222,0,a2,0,0
199,4.90003072044445,0,a2,0,0
200,4.91669736211111,0,a2,0,0
201,4.93336431766667,0,a2,0,0
202,4.95003131488889,0,a2,0,0
203,4.96669789266667,0,a2,0,0
204,4.983364576,0,a2,0,0
205,5.00003123433333,0,a2,0,-1
206,5.01669793155556,0,a2,0,-1
207,5.03336449822222,0,a2,0,-1
208,5.05003151488889,0,a2,0,-1
209,5.06669855377778,0,a2,0,-1
210,5.08336540655556,0,a2,0,-1
211,5.10003209544444,0,a2,0,-1
212,5.11669884822222,0,a2,0,-1
213,5.133365651,0,a2,0,-1
214,5.15003247877778,0,a2,0,-1
215,5.16669902877778,0,a2,0,-1
216,5.18336599822222,0,a2,0,-1
217,5.20003307877778,0,a2,1,-1
218,5.21669964822222,0,a2,0,-1
219,5.23336623988889,0,a2,0,-1
220,5.25003299544445,0,a2,0,-1
221,5.26669956766667,0,a2,0,-1
222,5.28336636766667,0,a2,1,-1
223,5.30003317044445,0,a2,0,-1
224,5.31669978988889,0,a2,0,-1
225,5.333366676,0,a2,0,-1
226,5.35003334544444,0,a2,0,-1
227,5.36669990377778,0,a2,0,-1
228,5.38336686488889,0,a2,0,-1
229,5.40003341211111,0,a2,0,-1
230,5.41670027877778,0,a2,0,-1
231,5.43336677044445,0,a2,0,-1
232,5.45003346766667,0,a2,0,-1
233,5.46670031211111,0,a2,0,-1
234,5.48336680933333,0,a2,0,-1
235,5.50003371766667,0,a2,0,-1
236,5.51670067322222,0,a2,0,-1
237,5.53336731766667,0,a2,0,-1
238,5.55003435933333,0,a2,0,-1
239,5.56670131211111,0,a2,0,-1
240,5.58336786211111,0,a2,0,-1
241,5.60003473433333,0,a2,0,-1
242,5.61670125377778,0,a2,0,-1
243,5.63336833988889,0,a2,0,-1
244,5.65003484266667,0,a2,0,-1
245,5.666701526,0,a2,0,-1
246,5.68336826766667,0,a2,0,-1
247,5.700034851,0,a2,0,-1
248,5.71670157044444,0,a2,0,-1
249,5.733368126,0,a2,0,-1
250,5.75003481211111,0,a2,0,-1
251,5.76670176488889,0,a2,1,-1
252,5.78336862877778,0,a2,0,-1
253,5.80003553988889,0,a2,0,-1
254,5.816702376,0,a2,0,-1
255,5.833369051,0,a2,0,-1
256,5.85003598433333,0,a2,0,-1
257,5.866703076,0,a2,0,-1
258,5.88336974544444,0,a2,0,-1
259,5.90003617322222,0,a2,0,-1
260,5.91670319822222,0,a2,0,-1
261,5.93336997044445,0,a2,0,-1
262,5.95003694822222,0,a2,0,-1
263,5.96670343988889,0,a2,0,-1
264,5.98337042877778,0,a2,0,-1
